wavelength_nm,value,class,source_image,sample_id
1612.08,0.1185,forest,13,p313
1617.52,0.1152,forest,13,p313
1622.96,0.1195,forest,13,p313
1628.4,0.1226,forest,13,p313
1633.84,0.1227,forest,13,p313
1639.28,0.1261,forest,13,p313
1644.72,0.1261,forest,13,p313
1650.17,0.1267,forest,13,p313
1655.61,0.126,forest,13,p313
1661.05,0.1264,forest,13,p313
1666.49,0.1279,forest,13,p313
1671.93,0.1257,forest,13,p313
1677.37,0.1276,forest,13,p313
1682.81,0.1261,forest,13,p313
1688.25,0.1228,forest,13,p313
1693.69,0.1204,forest,13,p313
1699.13,0.119,forest,13,p313
1704.57,0.1152,forest,13,p313
1710.01,0.1119,forest,13,p313
1715.45,0.1111,forest,13,p313
1720.89,0.1091,forest,13,p313
1726.33,0.1056,forest,13,p313
1731.77,0.1038,forest,13,p313
1737.21,0.1078,forest,13,p313
1742.65,0.1037,forest,13,p313
1748.09,0.1049,forest,13,p313
1753.54,0.1011,forest,13,p313
1758.98,0.0978,forest,13,p313
1764.42,0.0985,forest,13,p313
1769.86,0.0874,forest,13,p313
1775.3,0.0888,forest,13,p313
1780.74,0.083,forest,13,p313
1786.18,0.0806,forest,13,p313
1791.62,0.0782,forest,13,p313
1797.06,0.0757,forest,13,p313
1802.5,0.0722,forest,13,p313
1807.94,0.0595,forest,13,p313
1813.38,0.0471,forest,13,p313
1818.82,0.0352,forest,13,p313
1824.26,0.0238,forest,13,p313
1829.7,0.0212,forest,13,p313
1835.14,0.02,forest,13,p313
1840.58,0.0188,forest,13,p313
1846.02,0.0177,forest,13,p313
1851.46,0.0167,forest,13,p313
1856.91,0.0161,forest,13,p313
1862.35,0.0155,forest,13,p313
1867.79,0.0149,forest,13,p313
1873.23,0.0143,forest,13,p313
1878.67,0.0137,forest,13,p313
1884.11,0.013,forest,13,p313
1889.55,0.0124,forest,13,p313
1894.99,0.0117,forest,13,p313
1900.43,0.0112,forest,13,p313
1905.87,0.011,forest,13,p313
1911.31,0.0109,forest,13,p313
1916.75,0.0107,forest,13,p313
1922.19,0.0107,forest,13,p313
1927.63,0.0108,forest,13,p313
1933.07,0.0108,forest,13,p313
1938.51,0.0109,forest,13,p313
1943.95,0.0109,forest,13,p313
1949.39,0.0109,forest,13,p313
1954.83,0.0114,forest,13,p313
1960.28,0.0119,forest,13,p313
1965.72,0.0123,forest,13,p313
1971.16,0.0122,forest,13,p313
1976.6,0.012,forest,13,p313
1982.04,0.012,forest,13,p313
1987.48,0.0186,forest,13,p313
1992.92,0.0252,forest,13,p313
1998.36,0.0218,forest,13,p313
2003.8,0.0551,forest,13,p313
2009.24,0.0294,forest,13,p313
2014.68,0.0436,forest,13,p313
2020.12,0.0424,forest,13,p313
2025.56,0.0374,forest,13,p313
2031.0,0.0387,forest,13,p313
2036.44,0.0362,forest,13,p313
2041.88,0.0379,forest,13,p313
2047.32,0.0347,forest,13,p313
2052.76,0.0407,forest,13,p313
2058.2,0.0378,forest,13,p313
2063.65,0.0428,forest,13,p313
2069.09,0.044,forest,13,p313
2074.53,0.0445,forest,13,p313
2079.97,0.0417,forest,13,p313
2085.41,0.0432,forest,13,p313
2090.85,0.0422,forest,13,p313
2096.29,0.043,forest,13,p313
2101.73,0.0459,forest,13,p313
2107.17,0.0438,forest,13,p313
2112.61,0.0444,forest,13,p313
2118.05,0.0462,forest,13,p313
2123.49,0.0454,forest,13,p313
2128.93,0.0484,forest,13,p313
2134.37,0.048,forest,13,p313
2139.81,0.0484,forest,13,p313
2145.25,0.0483,forest,13,p313
2150.69,0.0485,forest,13,p313
2156.13,0.0486,forest,13,p313
2161.57,0.0505,forest,13,p313
2167.02,0.0522,forest,13,p313
2172.46,0.0539,forest,13,p313
2177.9,0.0505,forest,13,p313
2183.34,0.0536,forest,13,p313
2188.78,0.055,forest,13,p313
2194.22,0.0527,forest,13,p313
2199.66,0.058,forest,13,p313
2205.1,0.0562,forest,13,p313
2210.54,0.0559,forest,13,p313
2215.98,0.0582,forest,13,p313
2221.42,0.0551,forest,13,p313
2226.86,0.0572,forest,13,p313
2232.3,0.0534,forest,13,p313
2237.74,0.0541,forest,13,p313
2243.18,0.0529,forest,13,p313
2248.62,0.0512,forest,13,p313
2254.06,0.048,forest,13,p313
2259.5,0.0467,forest,13,p313
2264.94,0.0427,forest,13,p313
2270.39,0.0429,forest,13,p313
2275.83,0.0395,forest,13,p313
2281.27,0.0396,forest,13,p313
2286.71,0.039,forest,13,p313
2292.15,0.0382,forest,13,p313
2297.59,0.0427,forest,13,p313
2303.03,0.0453,forest,13,p313
2308.47,0.0377,forest,13,p313
2313.91,0.0339,forest,13,p313
2319.35,0.039,forest,13,p313
2324.79,0.0395,forest,13,p313
2330.23,0.0329,forest,13,p313
2335.67,0.0298,forest,13,p313
2341.11,0.0337,forest,13,p313
2346.55,0.0246,forest,13,p313
2351.99,0.0414,forest,13,p313
2357.43,0.0385,forest,13,p313
2362.87,0.0281,forest,13,p313
2368.32,0.0263,forest,13,p313
2373.76,0.0297,forest,13,p313
2379.2,0.028,forest,13,p313
2384.64,0.0288,forest,13,p313
2390.08,0.0268,forest,13,p313
2395.52,0.0345,forest,13,p313
2400.96,0.0219,forest,13,p313
2406.4,0.0225,forest,13,p313
2411.84,0.0215,forest,13,p313
2417.28,0.0353,forest,13,p313
2422.72,0.0269,forest,13,p313
2428.16,0.0227,forest,13,p313
2433.6,0.0306,forest,13,p313
2439.04,0.0212,forest,13,p313
2444.48,0.0112,forest,13,p313
2449.92,0.0338,forest,13,p313
2455.36,0.024,forest,13,p313
2460.8,0.0063,forest,13,p313
2466.24,0.0143,forest,13,p313
2471.69,0.031,forest,13,p313
2477.13,0.0271,forest,13,p313
2482.57,0.0841,forest,13,p313
2488.01,0.1195,forest,13,p313
2493.45,0.1738,forest,13,p313
2498.89,0.0636,forest,13,p313
414.13,0.0164,grass,13,p613
417.32,0.0152,grass,13,p613
420.52,0.0155,grass,13,p613
423.72,0.0168,grass,13,p613
426.91,0.0171,grass,13,p613
430.11,0.0197,grass,13,p613
433.31,0.0169,grass,13,p613
436.5,0.0169,grass,13,p613
439.7,0.0184,grass,13,p613
442.9,0.0189,grass,13,p613
446.09,0.0164,grass,13,p613
449.29,0.0165,grass,13,p613
452.49,0.02,grass,13,p613
455.68,0.0189,grass,13,p613
458.88,0.0198,grass,13,p613
462.08,0.018,grass,13,p613
465.27,0.0199,grass,13,p613
468.47,0.0178,grass,13,p613
471.67,0.0184,grass,13,p613
474.86,0.0192,grass,13,p613
478.06,0.0215,grass,13,p613
481.26,0.0211,grass,13,p613
484.45,0.0206,grass,13,p613
487.65,0.0215,grass,13,p613
490.85,0.0215,grass,13,p613
494.04,0.0203,grass,13,p613
497.24,0.0223,grass,13,p613
500.43,0.0235,grass,13,p613
503.63,0.024,grass,13,p613
506.83,0.0247,grass,13,p613
510.03,0.0262,grass,13,p613
513.22,0.0277,grass,13,p613
516.42,0.0305,grass,13,p613
519.61,0.0308,grass,13,p613
522.81,0.0319,grass,13,p613
526.01,0.0351,grass,13,p613
529.2,0.0378,grass,13,p613
532.4,0.042,grass,13,p613
535.6,0.0425,grass,13,p613
538.79,0.0452,grass,13,p613
541.99,0.046,grass,13,p613
545.19,0.048,grass,13,p613
548.38,0.0451,grass,13,p613
551.58,0.046,grass,13,p613
554.78,0.0472,grass,13,p613
557.97,0.0484,grass,13,p613
561.17,0.0477,grass,13,p613
564.37,0.0439,grass,13,p613
567.56,0.0448,grass,13,p613
570.76,0.0437,grass,13,p613
573.96,0.0422,grass,13,p613
577.15,0.0402,grass,13,p613
580.35,0.0395,grass,13,p613
583.55,0.0382,grass,13,p613
586.74,0.039,grass,13,p613
589.94,0.0387,grass,13,p613
593.14,0.0378,grass,13,p613
596.33,0.0371,grass,13,p613
599.53,0.0373,grass,13,p613
602.73,0.0378,grass,13,p613
605.92,0.0382,grass,13,p613
609.12,0.0373,grass,13,p613
612.32,0.0367,grass,13,p613
615.51,0.0352,grass,13,p613
618.71,0.0343,grass,13,p613
621.91,0.0356,grass,13,p613
625.1,0.0356,grass,13,p613
628.3,0.0353,grass,13,p613
631.5,0.0365,grass,13,p613
634.69,0.0364,grass,13,p613
637.89,0.0343,grass,13,p613
641.09,0.0362,grass,13,p613
644.28,0.0346,grass,13,p613
647.48,0.0369,grass,13,p613
650.67,0.0348,grass,13,p613
653.87,0.0338,grass,13,p613
657.07,0.0341,grass,13,p613
660.27,0.0317,grass,13,p613
663.46,0.0326,grass,13,p613
666.66,0.0331,grass,13,p613
669.85,0.0321,grass,13,p613
673.05,0.0332,grass,13,p613
676.25,0.0328,grass,13,p613
679.45,0.0339,grass,13,p613
682.64,0.0342,grass,13,p613
685.84,0.0369,grass,13,p613
689.03,0.046,grass,13,p613
692.23,0.0551,grass,13,p613
695.43,0.0642,grass,13,p613
698.62,0.0733,grass,13,p613
701.82,0.0824,grass,13,p613
705.02,0.0915,grass,13,p613
708.21,0.1007,grass,13,p613
711.41,0.1098,grass,13,p613
714.61,0.1189,grass,13,p613
717.8,0.128,grass,13,p613
721.0,0.1371,grass,13,p613
724.2,0.1462,grass,13,p613
727.39,0.1553,grass,13,p613
730.59,0.1645,grass,13,p613
733.79,0.1736,grass,13,p613
736.98,0.1827,grass,13,p613
740.18,0.1918,grass,13,p613
743.38,0.206,grass,13,p613
746.57,0.2129,grass,13,p613
749.77,0.216,grass,13,p613
752.97,0.2178,grass,13,p613
756.16,0.2195,grass,13,p613
759.36,0.2213,grass,13,p613
762.56,0.223,grass,13,p613
765.75,0.2248,grass,13,p613
768.95,0.2265,grass,13,p613
772.15,0.2283,grass,13,p613
775.34,0.2321,grass,13,p613
778.54,0.2362,grass,13,p613
781.74,0.2386,grass,13,p613
784.93,0.2362,grass,13,p613
788.13,0.2386,grass,13,p613
791.33,0.2395,grass,13,p613
794.52,0.2404,grass,13,p613
797.72,0.2413,grass,13,p613
800.92,0.2422,grass,13,p613
804.11,0.2431,grass,13,p613
807.31,0.2439,grass,13,p613
810.51,0.2448,grass,13,p613
813.7,0.2457,grass,13,p613
816.9,0.2466,grass,13,p613
820.1,0.2475,grass,13,p613
823.29,0.2483,grass,13,p613
826.49,0.2492,grass,13,p613
829.68,0.2501,grass,13,p613
832.88,0.251,grass,13,p613
836.08,0.2519,grass,13,p613
839.28,0.2528,grass,13,p613
842.47,0.2536,grass,13,p613
845.67,0.2488,grass,13,p613
848.86,0.2622,grass,13,p613
852.06,0.2583,grass,13,p613
855.26,0.2587,grass,13,p613
858.46,0.2475,grass,13,p613
861.65,0.2526,grass,13,p613
864.85,0.2673,grass,13,p613
868.04,0.2638,grass,13,p613
871.24,0.2547,grass,13,p613
874.44,0.2628,grass,13,p613
877.63,0.2605,grass,13,p613
880.83,0.26,grass,13,p613
884.03,0.2577,grass,13,p613
887.22,0.262,grass,13,p613
890.42,0.2608,grass,13,p613
893.62,0.2638,grass,13,p613
896.81,0.2639,grass,13,p613
900.01,0.265,grass,13,p613
903.21,0.2661,grass,13,p613
906.4,0.2671,grass,13,p613
909.6,0.2681,grass,13,p613
912.8,0.2692,grass,13,p613
915.99,0.2702,grass,13,p613
919.19,0.2712,grass,13,p613
922.39,0.2721,grass,13,p613
925.58,0.273,grass,13,p613
928.78,0.2739,grass,13,p613
931.98,0.2748,grass,13,p613
935.17,0.2752,grass,13,p613
938.37,0.2756,grass,13,p613
941.57,0.276,grass,13,p613
944.76,0.2767,grass,13,p613
947.96,0.2774,grass,13,p613
951.16,0.278,grass,13,p613
954.35,0.2786,grass,13,p613
957.55,0.2793,grass,13,p613
960.75,0.28,grass,13,p613
963.94,0.2806,grass,13,p613
967.14,0.2812,grass,13,p613
970.1,0.2817,grass,13,p613
975.54,0.2823,grass,13,p613
980.98,0.2836,grass,13,p613
986.42,0.2849,grass,13,p613
991.86,0.2864,grass,13,p613
997.3,0.288,grass,13,p613
1002.74,0.2928,grass,13,p613
1008.18,0.3063,grass,13,p613
1013.62,0.3091,grass,13,p613
1019.06,0.3088,grass,13,p613
1024.5,0.3116,grass,13,p613
1029.95,0.3089,grass,13,p613
1035.39,0.3091,grass,13,p613
1040.83,0.3111,grass,13,p613
1046.27,0.3181,grass,13,p613
1051.71,0.3199,grass,13,p613
1057.15,0.3221,grass,13,p613
1062.59,0.3239,grass,13,p613
1068.03,0.3229,grass,13,p613
1073.47,0.3163,grass,13,p613
1078.91,0.3109,grass,13,p613
1084.35,0.3103,grass,13,p613
1089.79,0.3081,grass,13,p613
1095.23,0.3065,grass,13,p613
1100.67,0.3053,grass,13,p613
1106.11,0.3038,grass,13,p613
1111.55,0.3023,grass,13,p613
1116.99,0.3006,grass,13,p613
1122.43,0.2979,grass,13,p613
1127.87,0.2942,grass,13,p613
1133.32,0.2897,grass,13,p613
1138.76,0.2842,grass,13,p613
1144.2,0.2788,grass,13,p613
1149.64,0.2737,grass,13,p613
1155.08,0.2687,grass,13,p613
1160.52,0.2641,grass,13,p613
1165.96,0.2608,grass,13,p613
1171.4,0.258,grass,13,p613
1176.84,0.2554,grass,13,p613
1182.28,0.2543,grass,13,p613
1187.72,0.2651,grass,13,p613
1193.16,0.276,grass,13,p613
1198.6,0.2773,grass,13,p613
1204.04,0.2832,grass,13,p613
1209.48,0.2898,grass,13,p613
1214.92,0.2945,grass,13,p613
1220.36,0.2956,grass,13,p613
1225.8,0.3025,grass,13,p613
1231.24,0.306,grass,13,p613
1236.69,0.3053,grass,13,p613
1242.13,0.3053,grass,13,p613
1247.57,0.3056,grass,13,p613
1253.01,0.3062,grass,13,p613
1258.45,0.3007,grass,13,p613
1263.89,0.3049,grass,13,p613
1269.33,0.3235,grass,13,p613
1274.77,0.3133,grass,13,p613
1280.21,0.3109,grass,13,p613
1285.65,0.307,grass,13,p613
1291.09,0.3003,grass,13,p613
1296.53,0.2935,grass,13,p613
1301.97,0.2867,grass,13,p613
1307.41,0.2769,grass,13,p613
1312.85,0.2703,grass,13,p613
1318.29,0.2588,grass,13,p613
1323.73,0.2419,grass,13,p613
1329.17,0.2244,grass,13,p613
1334.61,0.2135,grass,13,p613
1340.06,0.2083,grass,13,p613
1345.5,0.2031,grass,13,p613
1350.94,0.196,grass,13,p613
1356.38,0.1888,grass,13,p613
1361.82,0.1816,grass,13,p613
1367.26,0.1743,grass,13,p613
1372.7,0.1672,grass,13,p613
1378.14,0.158,grass,13,p613
1383.58,0.1476,grass,13,p613
1389.02,0.1375,grass,13,p613
1394.46,0.1276,grass,13,p613
1399.9,0.1181,grass,13,p613
1405.34,0.1105,grass,13,p613
1410.78,0.1035,grass,13,p613
1416.22,0.0967,grass,13,p613
1421.66,0.0923,grass,13,p613
1427.1,0.0884,grass,13,p613
1432.54,0.085,grass,13,p613
1437.98,0.0826,grass,13,p613
1443.43,0.0801,grass,13,p613
1448.87,0.0796,grass,13,p613
1454.31,0.0798,grass,13,p613
1459.75,0.08,grass,13,p613
1465.19,0.0813,grass,13,p613
1470.63,0.0823,grass,13,p613
1476.07,0.0822,grass,13,p613
1481.51,0.0812,grass,13,p613
1486.95,0.0918,grass,13,p613
1492.39,0.1024,grass,13,p613
1497.83,0.1051,grass,13,p613
1503.27,0.1096,grass,13,p613
1508.71,0.1136,grass,13,p613
1514.15,0.1238,grass,13,p613
1519.59,0.1278,grass,13,p613
1525.03,0.1307,grass,13,p613
1530.47,0.1365,grass,13,p613
1535.91,0.1427,grass,13,p613
1541.35,0.1481,grass,13,p613
1546.8,0.1528,grass,13,p613
1552.24,0.1548,grass,13,p613
1557.68,0.1602,grass,13,p613
1563.12,0.1592,grass,13,p613
1568.56,0.1686,grass,13,p613
1574.0,0.1684,grass,13,p613
1579.44,0.168,grass,13,p613
1584.88,0.1696,grass,13,p613
1590.32,0.1735,grass,13,p613
1595.76,0.1727,grass,13,p613
1601.2,0.1818,grass,13,p613
1606.64,0.185,grass,13,p613
1612.08,0.1913,grass,13,p613
1617.52,0.1842,grass,13,p613
1622.96,0.1893,grass,13,p613
1628.4,0.1907,grass,13,p613
1633.84,0.1912,grass,13,p613
1639.28,0.1946,grass,13,p613
1644.72,0.1943,grass,13,p613
1650.17,0.1929,grass,13,p613
1655.61,0.1959,grass,13,p613
1661.05,0.1947,grass,13,p613
1666.49,0.1952,grass,13,p613
1671.93,0.1943,grass,13,p613
1677.37,0.1979,grass,13,p613
1682.81,0.1982,grass,13,p613
1688.25,0.1937,grass,13,p613
1693.69,0.1927,grass,13,p613
1699.13,0.1902,grass,13,p613
1704.57,0.1886,grass,13,p613
1710.01,0.1868,grass,13,p613
1715.45,0.1849,grass,13,p613
1720.89,0.1798,grass,13,p613
1726.33,0.1787,grass,13,p613
1731.77,0.1706,grass,13,p613
1737.21,0.1779,grass,13,p613
1742.65,0.1702,grass,13,p613
1748.09,0.1733,grass,13,p613
1753.54,0.1669,grass,13,p613
1758.98,0.1634,grass,13,p613
1764.42,0.1597,grass,13,p613
1769.86,0.1468,grass,13,p613
1775.3,0.1463,grass,13,p613
1780.74,0.1361,grass,13,p613
1786.18,0.1337,grass,13,p613
1791.62,0.1309,grass,13,p613
1797.06,0.1274,grass,13,p613
1802.5,0.1223,grass,13,p613
1807.94,0.1007,grass,13,p613
1813.38,0.0797,grass,13,p613
1818.82,0.0595,grass,13,p613
1824.26,0.04,grass,13,p613
1829.7,0.0363,grass,13,p613
1835.14,0.0351,grass,13,p613
1840.58,0.034,grass,13,p613
1846.02,0.0328,grass,13,p613
1851.46,0.0318,grass,13,p613
1856.91,0.031,grass,13,p613
1862.35,0.0303,grass,13,p613
1867.79,0.0295,grass,13,p613
1873.23,0.0288,grass,13,p613
1878.67,0.028,grass,13,p613
1884.11,0.0272,grass,13,p613
1889.55,0.0265,grass,13,p613
1894.99,0.0257,grass,13,p613
1900.43,0.025,grass,13,p613
1905.87,0.0244,grass,13,p613
1911.31,0.0239,grass,13,p613
1916.75,0.0233,grass,13,p613
1922.19,0.0228,grass,13,p613
1927.63,0.0225,grass,13,p613
1933.07,0.0221,grass,13,p613
1938.51,0.0218,grass,13,p613
1943.95,0.0214,grass,13,p613
1949.39,0.0211,grass,13,p613
1954.83,0.0229,grass,13,p613
1960.28,0.0245,grass,13,p613
1965.72,0.026,grass,13,p613
1971.16,0.0259,grass,13,p613
1976.6,0.0253,grass,13,p613
1982.04,0.0252,grass,13,p613
1987.48,0.0385,grass,13,p613
1992.92,0.0517,grass,13,p613
1998.36,0.0648,grass,13,p613
2003.8,0.0892,grass,13,p613
2009.24,0.0552,grass,13,p613
2014.68,0.0642,grass,13,p613
2020.12,0.0564,grass,13,p613
2025.56,0.0593,grass,13,p613
2031.0,0.0631,grass,13,p613
2036.44,0.0656,grass,13,p613
2041.88,0.0713,grass,13,p613
2047.32,0.0711,grass,13,p613
2052.76,0.0817,grass,13,p613
2058.2,0.0698,grass,13,p613
2063.65,0.0747,grass,13,p613
2069.09,0.0747,grass,13,p613
2074.53,0.0753,grass,13,p613
2079.97,0.0766,grass,13,p613
2085.41,0.0793,grass,13,p613
2090.85,0.0811,grass,13,p613
2096.29,0.0801,grass,13,p613
2101.73,0.0813,grass,13,p613
2107.17,0.081,grass,13,p613
2112.61,0.0851,grass,13,p613
2118.05,0.0874,grass,13,p613
2123.49,0.0867,grass,13,p613
2128.93,0.088,grass,13,p613
2134.37,0.09,grass,13,p613
2139.81,0.0906,grass,13,p613
2145.25,0.0931,grass,13,p613
2150.69,0.096,grass,13,p613
2156.13,0.0955,grass,13,p613
2161.57,0.0994,grass,13,p613
2167.02,0.0964,grass,13,p613
2172.46,0.0937,grass,13,p613
2177.9,0.0966,grass,13,p613
2183.34,0.0993,grass,13,p613
2188.78,0.0944,grass,13,p613
2194.22,0.1031,grass,13,p613
2199.66,0.1047,grass,13,p613
2205.1,0.0976,grass,13,p613
2210.54,0.1016,grass,13,p613
2215.98,0.109,grass,13,p613
2221.42,0.1049,grass,13,p613
2226.86,0.1034,grass,13,p613
2232.3,0.1051,grass,13,p613
2237.74,0.1041,grass,13,p613
2243.18,0.1003,grass,13,p613
2248.62,0.0961,grass,13,p613
2254.06,0.1007,grass,13,p613
2259.5,0.0961,grass,13,p613
2264.94,0.0896,grass,13,p613
2270.39,0.091,grass,13,p613
2275.83,0.085,grass,13,p613
2281.27,0.0897,grass,13,p613
2286.71,0.0874,grass,13,p613
2292.15,0.0872,grass,13,p613
2297.59,0.0856,grass,13,p613
2303.03,0.0858,grass,13,p613
2308.47,0.0826,grass,13,p613
2313.91,0.0838,grass,13,p613
2319.35,0.0825,grass,13,p613
2324.79,0.07,grass,13,p613
2330.23,0.0742,grass,13,p613
2335.67,0.078,grass,13,p613
2341.11,0.0779,grass,13,p613
2346.55,0.0744,grass,13,p613
2351.99,0.0741,grass,13,p613
2357.43,0.0594,grass,13,p613
2362.87,0.0661,grass,13,p613
2368.32,0.0796,grass,13,p613
2373.76,0.0687,grass,13,p613
2379.2,0.0597,grass,13,p613
2384.64,0.0701,grass,13,p613
2390.08,0.0512,grass,13,p613
2395.52,0.0597,grass,13,p613
2400.96,0.0604,grass,13,p613
2406.4,0.0654,grass,13,p613
2411.84,0.0616,grass,13,p613
2417.28,0.0526,grass,13,p613
2422.72,0.034,grass,13,p613
2428.16,0.0498,grass,13,p613
2433.6,0.0665,grass,13,p613
2439.04,0.0414,grass,13,p613
2444.48,0.0783,grass,13,p613
2449.92,0.0915,grass,13,p613
2455.36,0.0346,grass,13,p613
2460.8,0.0551,grass,13,p613
2466.24,0.0647,grass,13,p613
2471.69,0.0618,grass,13,p613
2477.13,0.0548,grass,13,p613
2482.57,0.2731,grass,13,p613
2488.01,0.0529,grass,13,p613
2493.45,0.2808,grass,13,p613
2498.89,0.1213,grass,13,p613
414.13,0.0155,grass,13,p713
417.32,0.0196,grass,13,p713
420.52,0.0203,grass,13,p713
423.72,0.0169,grass,13,p713
426.91,0.0196,grass,13,p713
430.11,0.0234,grass,13,p713
433.31,0.0203,grass,13,p713
436.5,0.0202,grass,13,p713
439.7,0.0226,grass,13,p713
442.9,0.0224,grass,13,p713
446.09,0.0224,grass,13,p713
449.29,0.0219,grass,13,p713
452.49,0.023,grass,13,p713
455.68,0.0223,grass,13,p713
458.88,0.0223,grass,13,p713
462.08,0.0226,grass,13,p713
465.27,0.0222,grass,13,p713
468.47,0.0233,grass,13,p713
471.67,0.0242,grass,13,p713
474.86,0.0222,grass,13,p713
478.06,0.0247,grass,13,p713
481.26,0.0248,grass,13,p713
484.45,0.0249,grass,13,p713
487.65,0.0237,grass,13,p713
490.85,0.0241,grass,13,p713
494.04,0.0246,grass,13,p713
497.24,0.0247,grass,13,p713
500.43,0.0278,grass,13,p713
503.63,0.025,grass,13,p713
506.83,0.0274,grass,13,p713
510.03,0.0271,grass,13,p713
513.22,0.0303,grass,13,p713
516.42,0.0333,grass,13,p713
519.61,0.0345,grass,13,p713
522.81,0.0357,grass,13,p713
526.01,0.0369,grass,13,p713
529.2,0.0367,grass,13,p713
532.4,0.04,grass,13,p713
535.6,0.0404,grass,13,p713
538.79,0.0437,grass,13,p713
541.99,0.0441,grass,13,p713
545.19,0.0442,grass,13,p713
548.38,0.0447,grass,13,p713
551.58,0.0449,grass,13,p713
554.78,0.0448,grass,13,p713
557.97,0.046,grass,13,p713
561.17,0.0453,grass,13,p713
564.37,0.0439,grass,13,p713
567.56,0.0427,grass,13,p713
570.76,0.0428,grass,13,p713
573.96,0.0393,grass,13,p713
577.15,0.0385,grass,13,p713
580.35,0.0387,grass,13,p713
583.55,0.0379,grass,13,p713
586.74,0.0381,grass,13,p713
589.94,0.0384,grass,13,p713
593.14,0.0373,grass,13,p713
596.33,0.0372,grass,13,p713
599.53,0.0374,grass,13,p713
602.73,0.0365,grass,13,p713
605.92,0.0376,grass,13,p713
609.12,0.0365,grass,13,p713
612.32,0.0355,grass,13,p713
615.51,0.0346,grass,13,p713
618.71,0.0343,grass,13,p713
621.91,0.0346,grass,13,p713
625.1,0.0357,grass,13,p713
628.3,0.0344,grass,13,p713
631.5,0.0339,grass,13,p713
634.69,0.0343,grass,13,p713
637.89,0.0338,grass,13,p713
641.09,0.0355,grass,13,p713
644.28,0.0352,grass,13,p713
647.48,0.0334,grass,13,p713
650.67,0.0325,grass,13,p713
653.87,0.0309,grass,13,p713
657.07,0.0298,grass,13,p713
660.27,0.0271,grass,13,p713
663.46,0.0298,grass,13,p713
666.66,0.0282,grass,13,p713
669.85,0.0273,grass,13,p713
673.05,0.0262,grass,13,p713
676.25,0.0263,grass,13,p713
679.45,0.0262,grass,13,p713
682.64,0.0268,grass,13,p713
685.84,0.0292,grass,13,p713
689.03,0.0389,grass,13,p713
692.23,0.0486,grass,13,p713
695.43,0.0583,grass,13,p713
698.62,0.068,grass,13,p713
701.82,0.0777,grass,13,p713
705.02,0.0874,grass,13,p713
708.21,0.097,grass,13,p713
711.41,0.1067,grass,13,p713
714.61,0.1164,grass,13,p713
717.8,0.1261,grass,13,p713
721.0,0.1358,grass,13,p713
724.2,0.1455,grass,13,p713
727.39,0.1552,grass,13,p713
730.59,0.1649,grass,13,p713
733.79,0.1746,grass,13,p713
736.98,0.1843,grass,13,p713
740.18,0.194,grass,13,p713
743.38,0.2037,grass,13,p713
746.57,0.2133,grass,13,p713
749.77,0.2247,grass,13,p713
752.97,0.228,grass,13,p713
756.16,0.2313,grass,13,p713
759.36,0.2346,grass,13,p713
762.56,0.2379,grass,13,p713
765.75,0.2411,grass,13,p713
768.95,0.2444,grass,13,p713
772.15,0.2477,grass,13,p713
775.34,0.2528,grass,13,p713
778.54,0.2519,grass,13,p713
781.74,0.2539,grass,13,p713
784.93,0.2558,grass,13,p713
788.13,0.2603,grass,13,p713
791.33,0.2607,grass,13,p713
794.52,0.2611,grass,13,p713
797.72,0.2615,grass,13,p713
800.92,0.2619,grass,13,p713
804.11,0.2623,grass,13,p713
807.31,0.2626,grass,13,p713
810.51,0.263,grass,13,p713
813.7,0.2634,grass,13,p713
816.9,0.2638,grass,13,p713
820.1,0.2642,grass,13,p713
823.29,0.2646,grass,13,p713
826.49,0.265,grass,13,p713
829.68,0.2654,grass,13,p713
832.88,0.2658,grass,13,p713
836.08,0.2662,grass,13,p713
839.28,0.2666,grass,13,p713
842.47,0.267,grass,13,p713
845.67,0.2745,grass,13,p713
848.86,0.2785,grass,13,p713
852.06,0.2754,grass,13,p713
855.26,0.2695,grass,13,p713
858.46,0.2718,grass,13,p713
861.65,0.2774,grass,13,p713
864.85,0.2915,grass,13,p713
868.04,0.2746,grass,13,p713
871.24,0.2822,grass,13,p713
874.44,0.2735,grass,13,p713
877.63,0.2817,grass,13,p713
880.83,0.281,grass,13,p713
884.03,0.2856,grass,13,p713
887.22,0.2819,grass,13,p713
890.42,0.2822,grass,13,p713
893.62,0.2978,grass,13,p713
